SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,E,540935,EQUITY,0,GALAXYSURF,1,Galaxy Surfactants,,,,5,NA,ES,A,Galaxy Surfactants Limite
BSE,E,540936,EQUITY,0,GGL,1,Gautam Gems,,,,1,NA,ES,B,Gautam Gems Limited
BSE,E,540937,EQUITY,0,MEDICO,1,Medico Remedies,,,,1,NA,ES,B,MEDICO REMEDIES LIMITED
BSE,E,540953,EQUITY,0,KENVI,1,Kenvi Jewels,,,,1,NA,ES,B,Kenvi Jewels Limited
BSE,E,540956,EQUITY,0,BHATIA,1,Bhatia Comms & Retail,,,,1,NA,ES,B,Bhatia Communications & R
BSE,E,540961,EQUITY,0,SHIVAMILLS,1,Shiva Mills,,,,1,NA,ES,B,Shiva Mills Limited
BSE,E,540975,EQUITY,0,ASTERDM,1,Aster DM Healthcare,,,,5,NA,ES,A,Aster DM Healthcare Limit
BSE,E,541019,EQUITY,0,HGINFRA,1,HG Infra Engineering,,,,5,NA,ES,A,H.G. Infra Engineering Li
BSE,E,541143,EQUITY,0,BDL,1,Bharat Dynamics,,,,5,NA,ES,A,Bharat Dynamics Limited
BSE,E,541152,EQUITY,0,GOYALALUM,1,Goyal Aluminiums,,,,1,NA,ES,B,GOYAL ALUMINIUMS LIMITED
BSE,E,541153,EQUITY,0,BANDHANBNK,1,Bandhan Bank,,,,5,NA,ES,A,Bandhan Bank Limited
BSE,E,541154,EQUITY,0,HAL,1,Hindustan Aeronautics,,,,5,NA,ES,A,Hindustan Aeronautics Lim
BSE,E,541163,EQUITY,0,SANDHAR,1,Sandhar Technologies,,,,5,NA,ES,B,Sandhar Technologies Limi
BSE,E,541167,EQUITY,0,YASHO,1,Yasho Industries,,,,5,NA,ES,B,YASHO INDUSTRIES LIMITED
BSE,E,541195,EQUITY,0,MIDHANI,1,Mishra Dhatu Nigam,,,,5,NA,ES,A,Mishra Dhatu Nigam Limite
BSE,E,541206,EQUITY,0,OBCL,1,Orissa Bengal Carrier,,,,1,NA,ES,B,Orissa Bengal Carrier Lim
BSE,E,541228,EQUITY,0,TRL,1,Taylormade Renewables,,,,5,NA,ES,B,Taylormade Renewables Lim
BSE,E,541233,EQUITY,0,LEMONTREE,1,Lemon Tree Hotels,,,,5,NA,ES,A,Lemon Tree Hotels Limited
BSE,E,541269,EQUITY,0,CHEMFAB,1,Chemfab Alkalis,,,,5,NA,ES,B,Chemfab Alkalis Ltd
BSE,E,541301,EQUITY,0,ORIENTELEC,1,Orient Electric,,,,5,NA,ES,A,Orient Electric Limited
BSE,E,541304,EQUITY,0,INDOUS,1,Indo Us Bio-Tech,,,,5,NA,ES,B,Indo US Bio-Tech Limited
BSE,E,541313,EQUITY,0,BSE500IETF,1,ICICI Pru BSE 500 ETF,,,,1,NA,ETF,A,ICICI Prudential BSE 500 
BSE,E,541336,EQUITY,0,INDOSTAR,1,IndoStar Capital Finance,,,,5,NA,ES,B,IndoStar Capital Finance 
BSE,E,541352,EQUITY,0,MEGASTAR,1,Megastar Foods,,,,5,NA,ES,B,Megastar Foods Limited
BSE,E,541400,EQUITY,0,ZIMLAB,1,Zim Laboratories,,,,5,NA,ES,B,ZIM Laboratories Limited
BSE,E,541402,EQUITY,0,AFFORDABLE,1,Affordable Robotic & Automation,,,,5,NA,ES,B,Affordable Robotic & Auto
BSE,E,541403,EQUITY,0,DOLLAR,1,Dollar Industries,,,,5,NA,ES,B,Dollar Industries Limited
BSE,E,541418,EQUITY,0,NGIL,1,Nakoda Group of Industries,,,,1,NA,ES,B,NAKODA GROUP OF INDUSTRIE
BSE,E,541444,EQUITY,0,PALMJEWELS,1,Palm Jewels,,,,1,NA,ES,B,Palm Jewels Limited
BSE,E,541450,EQUITY,0,ADANIGREEN,1,Adani Green Energy,,,,5,NA,ES,A,Adani Green Energy Limite
BSE,E,541540,EQUITY,0,SOLARA,1,Solara Active Pharma Sciences,,,,5,NA,ES,A,SOLARA ACTIVE PHARMA SCIE
BSE,E,541556,EQUITY,0,RITES,1,RITES,,,,5,NA,ES,A,RITES Limited
BSE,E,541557,EQUITY,0,FINEORG,1,Fine Organic Industries,,,,5,NA,ES,A,Fine Organic Industries L
BSE,E,541578,EQUITY,0,VARROC,1,Varroc Engineering,,,,5,NA,ES,A,Varroc Engineering Limite
BSE,E,541634,EQUITY,0,RAWEDGE,1,Raw Edge Industrial Solutions,,,,1,NA,ES,B,Raw Edge Industrial Solut
BSE,E,541729,EQUITY,0,HDFCAMC,1,HDFC AMC,,,,5,NA,ES,A,HDFC Asset Management Com
BSE,E,541770,EQUITY,0,CREDITACC,1,Credit Access Grameen,,,,5,NA,ES,A,CreditAccess Grameen Ltd.
BSE,E,541809,EQUITY,0,NEXT50IETF,1,ICICI Pru Nifty Next 50 ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,541865,EQUITY,0,ASRL,1,Add Shop e-Retail,,,,1,NA,ES,B,Add-Shop E-Retail Limited
BSE,E,541929,EQUITY,0,SGIL,1,Synergy Green Industries,,,,5,NA,ES,B,Synergy Green Industries 
BSE,E,541956,EQUITY,0,IRCON,1,Ircon International,,,,5,NA,ES,A,IRCON International Ltd
BSE,E,541967,EQUITY,0,SKYGOLD,1,Sky Gold And Diamonds,,,,5,NA,ES,B,Sky Gold And Diamonds Lim
BSE,E,541972,EQUITY,0,SETFSN50,1,SBI BSE Next 50 ETF,,,,1,NA,ETF,A,SBI Mutual Fund
BSE,E,541974,EQUITY,0,MANORAMA,1,Manorama Industries,,,,5,NA,ES,B,Manorama Industries Limit
BSE,E,541988,EQUITY,0,AAVAS,1,Aavas Financiers,,,,5,NA,ES,A,AAVAS Financiers Limited
BSE,E,542011,EQUITY,0,GRSE,1,Garden Reach Shipbuilders,,,,5,NA,ES,A,Garden Reach Shipbuilders
BSE,E,542012,EQUITY,0,A1L,1,A1,,,,5,NA,ES,B,A-1 LIMITED
BSE,E,542013,EQUITY,0,DOLFIN,1,Dolfin Rubbers,,,,5,NA,ES,B,Dolfin Rubbers Limited
BSE,E,542034,EQUITY,0,SMGOLD,1,SM Gold,,,,1,NA,ES,B,S. M. Gold Limited
BSE,E,542066,EQUITY,0,ATGL,1,Adani Total Gas,,,,5,NA,ES,A,ADANI TOTAL GAS LIMITED
BSE,E,542131,EQUITY,0,NIFTYETF,1,Mirae Asset Nifty 50 ETF,,,,1,NA,ETF,B,Mirae Asset Mutual Fund
BSE,E,542141,EQUITY,0,TECHNOE,1,Techno Electric & Engineering,,,,5,NA,ES,A,Techno Electric & Enginee
BSE,E,542216,EQUITY,0,DALBHARAT,1,Dalmia Bharat,,,,5,NA,ES,A,DALMIA BHARAT LIMITED
BSE,E,542230,EQUITY,0,ABSLNN50ET,1,Aditya Birla Nifty Next 50 ETF,,,,1,NA,ETF,B,Aditya Birla Sun Life Mut
BSE,E,542231,EQUITY,0,NILASPACES,1,Nila Spaces,,,,1,NA,ES,B,Nila Spaces Ltd
BSE,E,542232,EQUITY,0,SRD,1,Shankar Lal Rampal Dye Chem,,,,1,NA,ES,B,Shankar Lal Rampal Dye-Ch
BSE,E,542233,EQUITY,0,TREJHARA,1,Trejhara Solutions,,,,5,NA,ES,B,Trejhara Solutions Limite
BSE,E,542248,EQUITY,0,DECCAN,1,Deccan Health Care,,,,1,NA,ES,B,Deccan Health Care Limite
BSE,E,542285,EQUITY,0,AXITA,1,Axita Cotton,,,,1,NA,ES,B,Axita Cotton Limited
BSE,E,542323,EQUITY,0,KPIGREEN,1,KPI Green Energy,,,,5,NA,ES,A,KPI Green Energy Limited
BSE,E,542333,EQUITY,0,RPSGVENT,1,RPSG Ventures,,,,5,NA,ES,B,RPSG VENTURES LIMITED
BSE,E,542337,EQUITY,0,SPENCERS,1,Spencers Retail,,,,1,NA,ES,B,Spencer's Retail Limited
BSE,E,542351,EQUITY,0,GLOSTERLTD,1,Gloster,,,,5,NA,ES,B,Gloster Ltd
BSE,E,542367,EQUITY,0,XELPMOC,1,Xelpmoc Design & Tech,,,,1,NA,ES,B,Xelpmoc Design and Tech L
BSE,E,542383,EQUITY,0,RITCO,1,Ritco Logistics,,,,5,NA,ES,B,Ritco Logistics Limited
BSE,E,542399,EQUITY,0,CHALET,1,Chalet Hotels,,,,5,NA,ES,A,Chalet Hotels Limited
BSE,E,542437,EQUITY,0,ANMOL,1,Anmol,,,,1,NA,ES,B,Anmol India Limited
BSE,E,542459,EQUITY,0,KRANTI,1,Kranti Industries,,,,1,NA,ES,B,Kranti Industries Limited
BSE,E,542460,EQUITY,0,ANUP,1,The Anup Engineering,,,,5,NA,ES,A,The Anup Engineering Ltd
BSE,E,542484,EQUITY,0,ARVINDFASN,1,Arvind Fashions,,,,5,NA,ES,A,Arvind Fashions Limited
BSE,E,542513,EQUITY,0,UTISXN50,1,UTI Sensex Next 50 ETF,,,,1,NA,ETF,A,UTI BSE  Sensex Next 50 E
BSE,E,542579,EQUITY,0,AGOL,1,Ashapuri Gold Ornament,,,,1,NA,ES,B,Ashapuri Gold Ornament Li
BSE,E,542580,EQUITY,0,AARTECH,1,Aartech Solonics,,,,1,NA,ES,B,Aartech Solonics Limited
BSE,E,542597,EQUITY,0,MSTCLTD,1,MSTC,,,,5,NA,ES,B,MSTC Limited
BSE,E,542628,EQUITY,0,NSL,1,Northern Spirits,,,,5,NA,ES,B,Northern Spirits Limited
BSE,E,542649,EQUITY,0,RVNL,1,Rail Vikas Nigam,,,,5,NA,ES,A,Rail Vikas Nigam Limited
BSE,E,542650,EQUITY,0,METROPOLIS,1,Metropolis Healthcare,,,,5,NA,ES,A,Metropolis Healthcare Lim
BSE,E,542651,EQUITY,0,KPITTECH,1,KPIT Technologies,,,,5,NA,ES,A,KPIT Technologies Ltd
BSE,E,542652,EQUITY,0,POLYCAB,1,Polycab,,,,5,NA,ES,A,Polycab India Limited
BSE,E,542654,EQUITY,0,VRFILMS,1,V R Films & Studios,,,,1,NA,ES,B,V R FILMS & STUDIOS LIMIT
BSE,E,542655,EQUITY,0,VIKASLIFE,1,Vikas Lifecare,,,,1,NA,ES,B,VIKAS LIFECARE LIMITED
BSE,E,542665,EQUITY,0,NEOGEN,1,Neogen Chemicals,,,,5,NA,ES,A,Neogen Chemicals Limited
BSE,E,542666,EQUITY,0,GKP,1,GKP Printing & Packaging,,,,1,NA,ES,B,G. K. P. Printing & Packa
BSE,E,542669,EQUITY,0,BMW,1,BMW Industries,,,,1,NA,ES,B,BMW INDUSTRIES LIMITED
BSE,E,542684,EQUITY,0,PPL,1,Prakash Pipes,,,,5,NA,ES,B,Prakash Pipes Limited
BSE,E,542725,EQUITY,0,SBC,1,SBC Exports,,,,1,NA,ES,B,SBC EXPORTS LIMITED
BSE,E,542726,EQUITY,0,INDIAMART,1,IndiaMART InterMesh,,,,5,NA,ES,A,IndiaMART InterMESH Limit
BSE,E,542729,EQUITY,0,DCMNVL,1,DCM Nouvelle,,,,5,NA,ES,B,DCM NOUVELLE LIMITED
BSE,E,542730,EQUITY,0,BANKIETF,1,ICICI Prudential Bank ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,542747,EQUITY,0,SNXT50BEES,1,Nippon Sensex Next 50 ETF (SNXT50BEES),,,,1,NA,ETF,A,NIPPON INDIA ETF SENSEX N
BSE,E,542752,EQUITY,0,AFFLE,1,Affle 3i,,,,5,NA,ES,A,AFFLE 3I LIMITED
BSE,E,542758,EQUITY,0,PVTBANIETF,1,ICICI Pru Nifty Private Bank ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,542759,EQUITY,0,SPANDANA,1,Spandana Sphoorty Financial,,,,5,NA,ES,B,Spandana Sphoorty Financi
BSE,E,542760,EQUITY,0,SWSOLAR,1,Sterling & Wilson Renewable Energy,,,,5,NA,ES,A,STERLING AND WILSON RENEW
BSE,E,542770,EQUITY,0,ALPHALOGIC,1,Alphalogic Techsys,,,,5,NA,ES,B,Alphalogic Techsys Limite
BSE,E,542772,EQUITY,0,360ONE,1,360 One WAM,,,,5,NA,ES,A,360 ONE WAM LIMITED
BSE,E,542773,EQUITY,0,IIFLCAPS,1,IIFL Capital Services,,,,5,NA,ES,A,IIFL CAPITAL SERVICES LIM
BSE,E,542774,EQUITY,0,MUFIN,1,Mufin Green Finance,,,,1,NA,ES,B,MUFIN GREEN FINANCE LIMIT
BSE,E,542802,EQUITY,0,GALACTICO,1,Galactico Corp services,,,,1,NA,ES,B,Galactico Corporate Servi
BSE,E,542812,EQUITY,0,FLUOROCHEM,1,Gujarat Fluorochemicals,,,,5,NA,ES,A,Gujarat Fluorochemicals L
BSE,E,542830,EQUITY,0,IRCTC,1,IRCTC,,,,5,NA,ES,A,Indian Railway Catering a
BSE,E,542852,EQUITY,0,VISHWARAJ,1,Vishwaraj Sugar Industries,,,,1,NA,ES,B,Vishwaraj Sugar Industrie
BSE,E,542857,EQUITY,0,GREENPANEL,1,Greenpanel Industries,,,,5,NA,ES,B,Greenpanel Industries Lim
BSE,E,542863,EQUITY,0,ABSLBANETF,1,Aditya Birla Nifty Bank ETF,,,,1,NA,ETF,B,Aditya Birla Sun Life Mut
BSE,E,542865,EQUITY,0,ANUROOP,1,Anuroop Packaging,,,,1,NA,ES,B,Anuroop Packaging Limited
BSE,E,542867,EQUITY,0,CSBBANK,1,CSB Bank,,,,5,NA,ES,A,CSB Bank Limited
BSE,E,542904,EQUITY,0,UJJIVANSFB,1,Ujjivan Small Finance Bank,,,,1,NA,ES,A,Ujjivan Small Finance Ban
BSE,E,542905,EQUITY,0,HINDWAREAP,1,Hindware Home Innovation,,,,5,NA,ES,B,Hindware Home Innovation 
BSE,E,542907,EQUITY,0,PRINCEPIPE,1,Prince Pipes & Fittings,,,,5,NA,ES,B,Prince Pipes and Fittings
BSE,E,542919,EQUITY,0,ARTEMISMED,1,Artemis Medicare Services,,,,5,NA,ES,B,Artemis Medicare Services
BSE,E,542920,EQUITY,0,SUMICHEM,1,Sumitomo Chemical,,,,5,NA,ES,A,SUMITOMO CHEMICAL INDIA L
BSE,E,542921,EQUITY,0,MIDCAPIETF,1,ICICI Pru Nifty Midcap 150 ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,542922,EQUITY,0,NEXT50,1,Mirae Asset Nifty Next 50 ETF,,,,1,NA,ETF,B,Mirae Asset Mutual Fund
BSE,E,543064,EQUITY,0,COHANCE,1,Cohance Lifesciences,,,,5,NA,ES,A,Cohance Lifesciences Limi
BSE,E,543066,EQUITY,0,SBICARD,1,SBI Cards,,,,5,NA,ES,A,SBI CARDS AND PAYMENT SER
BSE,E,543144,EQUITY,0,08MPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543145,EQUITY,0,08ADR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543146,EQUITY,0,08MPR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543147,EQUITY,0,08AMD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543148,EQUITY,0,08AMR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543149,EQUITY,0,08BPB,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543150,EQUITY,0,08GPG,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543151,EQUITY,0,08ABB,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543152,EQUITY,0,08QPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543153,EQUITY,0,08AGG,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543154,EQUITY,0,08QPR,1,Nippon India Mutual Fund,,,,5,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543155,EQUITY,0,08AQD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543156,EQUITY,0,08DPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543168,EQUITY,0,08AQR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543169,EQUITY,0,08DPR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543170,EQUITY,0,08ADD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543171,EQUITY,0,ROJL,1,RO Jewels,,,,1,NA,ES,B,RO Jewels Limited
BSE,E,543173,EQUITY,0,11DPR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543174,EQUITY,0,11GPG,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543175,EQUITY,0,11MPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543176,EQUITY,0,11MPR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543177,EQUITY,0,11QPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543178,EQUITY,0,11QPR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543179,EQUITY,0,11ADD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543180,EQUITY,0,11ADR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543181,EQUITY,0,11AGG,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543182,EQUITY,0,11AMD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543183,EQUITY,0,11AMR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543184,EQUITY,0,11AQD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543185,EQUITY,0,11AQR,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543186,EQUITY,0,11DPD,1,Nippon India Mutual Fund,,,,1,NA,ETF,B,Nippon India Mutual Fund
BSE,E,543187,EQUITY,0,POWERINDIA,1,Hitachi Energy,,,,5,NA,ES,A,HITACHI ENERGY INDIA LIMI
BSE,E,543193,EQUITY,0,DJML,1,DJ Mediaprint & Logistics,,,,5,NA,ES,B,DJ Mediaprint & Logistics
BSE,E,543212,EQUITY,0,BOROLTD,1,Borosil,,,,5,NA,ES,B,Borosil Limited
BSE,E,543213,EQUITY,0,ROSSARI,1,Rossari Biotech,,,,5,NA,ES,B,ROSSARI BIOTECH LIMITED
BSE,E,543214,EQUITY,0,NDRAUTO,1,NDR Auto Components,,,,5,NA,ES,B,NDR Auto Components Limit
BSE,E,543219,EQUITY,0,ALPL30IETF,1,ICICI Pru Nifty Alpha Low Volatility 30,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,543220,EQUITY,0,MAXHEALTH,1,Max Healthcare Institute,,,,5,NA,ES,A,Max Healthcare Institute 
BSE,E,543221,EQUITY,0,ITIETF,1,ICICI Prudential IT ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,543223,EQUITY,0,MAXIND,1,Max India,,,,5,NA,ES,B,Max India Limited
BSE,E,543224,EQUITY,0,HDFCNIFBAN,1,HDFC Nifty Bank ETF,,,,1,NA,ETF,B,HDFC Mutual Fund
BSE,E,543226,EQUITY,0,UTIBANKETF,1,UTI Nifty Bank ETF,,,,1,NA,ETF,B,UTI Mutual Fund
BSE,E,543227,EQUITY,0,HAPPSTMNDS,1,Happiest Minds Technologies,,,,5,NA,ES,A,Happiest Minds Technologi
BSE,E,543228,EQUITY,0,ROUTE,1,Route Mobile,,,,5,NA,ES,A,Route Mobile Limited
BSE,E,543230,EQUITY,0,ADVAIT,1,Advait Energy Transitions,,,,5,NA,ES,B,ADVAIT ENERGY TRANSITIONS
BSE,E,543232,EQUITY,0,CAMS,1,Computer Age Management Services,,,,5,NA,ES,A,Computer Age Management S
BSE,E,543233,EQUITY,0,CHEMCON,1,Chemcon Speciality Chemicals,,,,5,NA,ES,B,Chemcon Speciality Chemic
BSE,E,543235,EQUITY,0,ANGELONE,1,Angel One,,,,5,NA,ES,A,ANGEL ONE LIMITED
BSE,E,543236,EQUITY,0,ATAM,1,Atam Valves,,,,5,NA,ES,B,Atam Valves Limited
BSE,E,543237,EQUITY,0,MAZDOCK,1,Mazagon Dock Shipbuilders,,,,5,NA,ES,A,Mazagon Dock Shipbuilders
BSE,E,543238,EQUITY,0,UTIAMC,1,UTI AMC,,,,5,NA,ES,A,UTI Asset Management Comp
BSE,E,543240,EQUITY,0,LIKHITHA,1,Likhitha Infrastructure,,,,5,NA,ES,B,Likhitha Infrastructure L
BSE,E,543241,EQUITY,0,VGIL,1,Veer Global Infraconstruction,,,,5,NA,ES,B,Veer Global Infraconstruc
BSE,E,543242,EQUITY,0,HEMIPROP,1,Hemisphere Properties,,,,5,NA,ES,B,Hemisphere Properties Ind
BSE,E,543243,EQUITY,0,EQUITASBNK,1,Equitas Small Finance Bank,,,,1,NA,ES,A,Equitas Small Finance Ban
BSE,E,543245,EQUITY,0,GLAND,1,Gland Pharma,,,,5,NA,ES,A,Gland Pharma Limited
BSE,E,543246,EQUITY,0,ESG,1,Mirae Asset Nifty 100 ESG Sector Leader,,,,1,NA,ETF,B,Mirae Asset Mutual Fund
BSE,E,543248,EQUITY,0,RBA,1,Restaurant Brand Asia (Burger King),,,,1,NA,ES,A,Restaurant Brands Asia Li
BSE,E,543249,EQUITY,0,TARC,1,TARC,,,,5,NA,ES,B,TARC LIMITED
BSE,E,543251,EQUITY,0,RVHL,1,Ravinder Heights,,,,1,NA,ES,B,Ravinder Heights Limited
BSE,E,543252,EQUITY,0,FAIRCHEMOR,1,Fairchem Organics,,,,5,NA,ES,B,Fairchem Organics Limited
BSE,E,543253,EQUITY,0,BECTORFOOD,1,Mrs. Bectors Food,,,,5,NA,ES,A,Mrs. Bectors Food Special
BSE,E,543254,EQUITY,0,AWHCL,1,Antony Waste Handling Cell,,,,5,NA,ES,B,Antony Waste Handling Cel
BSE,E,543257,EQUITY,0,IRFC,1,IRFC,,,,5,NA,ES,A,Indian Railway Finance Co
BSE,E,543258,EQUITY,0,INDIGOPNTS,1,Indigo Paints,,,,5,NA,ES,A,Indigo Paints Limited
BSE,E,543259,EQUITY,0,HOMEFIRST,1,Home First Finance Company,,,,5,NA,ES,A,Home First Finance Compan
BSE,E,543260,EQUITY,0,STOVEKRAFT,1,Stove Kraft,,,,5,NA,ES,B,STOVE KRAFT LIMITED
BSE,E,543263,EQUITY,0,SMCGLOBAL,1,SMC Global Securities,,,,5,NA,ES,B,SMC Global Securities Lim
BSE,E,543264,EQUITY,0,NURECA,1,Nureca,,,,5,NA,ES,B,Nureca Limited
BSE,E,543265,EQUITY,0,RAILTEL,1,Railtel Corporation of India,,,,5,NA,ES,A,RailTel Corporation of In
BSE,E,543266,EQUITY,0,HERANBA,1,Heranba Industries,,,,5,NA,ES,B,Heranba Industries Limite
BSE,E,543267,EQUITY,0,DAVANGERE,1,Davangere Sugar Company,,,,1,NA,ES,B,Davangere Sugar Company L
BSE,E,543270,EQUITY,0,MTARTECH,1,MTAR Technologies,,,,5,NA,ES,A,MTAR Technologies Limited
BSE,E,543271,EQUITY,0,JUBLINGREA,1,Jubilant Ingrevia,,,,5,NA,ES,A,Jubilant Ingrevia Limited
BSE,E,543272,EQUITY,0,EASEMYTRIP,1,Easy Trip Planners,,,,1,NA,ES,A,Easy Trip Planners Limite
BSE,E,543273,EQUITY,0,KMEW,1,Knowledge Marine & Engineering Works,,,,5,NA,ES,B,Knowledge Marine & Engine
BSE,E,543275,EQUITY,0,ANURAS,1,Anupam Rasayan,,,,5,NA,ES,A,Anupam Rasayan India Limi
BSE,E,543276,EQUITY,0,CRAFTSMAN,1,Craftsman Automation,,,,5,NA,ES,A,Craftsman Automation Limi
BSE,E,543277,EQUITY,0,LXCHEM,1,Laxmi Organic Industries,,,,5,NA,ES,A,Laxmi Organic Industries 
BSE,E,543278,EQUITY,0,KALYANKJIL,1,Kalyan Jewellers,,,,5,NA,ES,A,Kalyan Jewellers India Li
BSE,E,543279,EQUITY,0,SURYODAY,1,Suryoday Small Finance Bank,,,,5,NA,ES,B,Suryoday Small Finance Ba
BSE,E,543280,EQUITY,0,NAZARA,1,Nazara Technologies,,,,5,NA,ES,A,Nazara Technologies Limit
BSE,E,543283,EQUITY,0,BARBEQUE,1,Barbeque Nation Hospitality,,,,5,NA,ES,B,BARBEQUE-NATION HOSPITALI
BSE,E,543287,EQUITY,0,LODHA,1,Lodha Developers,,,,5,NA,ES,A,Lodha Developers Limited
BSE,E,543288,EQUITY,0,DEEPINDS,1,Deep Industries,,,,5,NA,ES,B,Deep Industries Limited
BSE,E,543291,EQUITY,0,MAFANG,1,Mirae Asset NYSE FANG+ ETF,,,,1,NA,ETF,B,Mirae Asset Mutual Fund
BSE,E,543292,EQUITY,0,HEALTHIETF,1,ICICI Pru Nifty Healthcare ETF,,,,1,NA,ETF,B,ICICI Prudential Mutual F
BSE,E,543299,EQUITY,0,SHYAMMETL,1,Shyam Metalics & Energy,,,,5,NA,ES,A,Shyam Metalics and Energy
BSE,E,543300,EQUITY,0,SONACOMS,1,Sona BLW Precision Forgings,,,,5,NA,ES,A,Sona BLW Precision Forgin
BSE,E,543306,EQUITY,0,DODLA,1,Dodla Dairy,,,,5,NA,ES,A,Dodla Dairy Limited
BSE,E,543308,EQUITY,0,KIMS,1,Krishna Institute of Medical Sciences,,,,5,NA,ES,A,Krishna Institute of Medi
BSE,E,543311,EQUITY,0,IPL,1,India Pesticides,,,,5,NA,ES,B,India Pesticides Limited
BSE,E,543317,EQUITY,0,GRINFRA,1,GR Infraprojects,,,,5,NA,ES,A,G R Infraprojects Limited
BSE,E,543318,EQUITY,0,CLEAN,1,Clean Science & Technology,,,,5,NA,ES,A,Clean Science and Technol
BSE,E,543320,EQUITY,0,ETERNAL,1,Eternal,,,,5,NA,ES,A,Eternal Limited
BSE,E,543321,EQUITY,0,TATVA,1,Tatva Chintan Pharma,,,,5,NA,ES,B,Tatva Chintan Pharma Chem
BSE,E,543322,EQUITY,0,ALIVUS,1,Alivus Life Sciences,,,,5,NA,ES,A,ALIVUS LIFE SCIENCES LIMI
BSE,E,543323,EQUITY,0,BFSI,1,Mirae Asset Nifty Financial Service ETF,,,,1,NA,ETF,B,Mirae Asset Mutual Fund
